2.786103248596191406e+01,5.072122955322265625e+01,3.787169647216796875e+01,3.122055435180664062e+01,6.027543067932128906e+00,1.182534599304199219e+01,2.942724418640136719e+01,1.490340118408203125e+02,2.502577018737792969e+01,4.805557632446289062e+01,1.319267120361328125e+02,4.665881729125976562e+01,6.436655426025390625e+01,1.182463684082031250e+02,5.534326553344726562e+01,0.000000000000000000e+00
2.978090858459472656e+01,5.119645690917968750e+01,3.510662460327148438e+01,2.835515975952148438e+01,8.639307022094726562e+00,1.052547168731689453e+01,3.464688491821289062e+01,1.505169982910156250e+02,1.967513656616210938e+01,5.004631423950195312e+01,1.337949981689453125e+02,3.991922378540039062e+01,6.384290313720703125e+01,1.218300476074218750e+02,4.546270370483398438e+01,0.000000000000000000e+00
3.077502250671386719e+01,5.025272369384765625e+01,3.900765609741210938e+01,2.571958160400390625e+01,5.697166442871093750e+00,1.173761177062988281e+01,3.765835952758789062e+01,1.474603576660156250e+02,2.534911727905273438e+01,5.076983642578125000e+01,1.346216430664062500e+02,4.679909515380859375e+01,6.477235412597656250e+01,1.205887069702148438e+02,4.775147628784179688e+01,0.000000000000000000e+00
2.586892890930175781e+01,5.324594497680664062e+01,3.739879608154296875e+01,2.104145050048828125e+01,5.395415782928466797e+00,1.189784526824951172e+01,3.821323776245117188e+01,1.483408050537109375e+02,2.457985877990722656e+01,5.217472457885742188e+01,1.347102050781250000e+02,4.390723800659179688e+01,5.831523132324218750e+01,1.267914199829101562e+02,4.057548904418945312e+01,0.000000000000000000e+00
2.319011688232421875e+01,4.972524642944335938e+01,4.841934204101562500e+01,1.903130722045898438e+01,5.148700714111328125e+00,1.080302143096923828e+01,3.550479125976562500e+01,1.312910919189453125e+02,2.680747604370117188e+01,6.744793701171875000e+01,1.071490554809570312e+02,4.491079711914062500e+01,8.853544616699218750e+01,8.815060424804687500e+01,4.866577529907226562e+01,0.000000000000000000e+00
2.868245315551757812e+01,3.278237533569335938e+01,5.212507629394531250e+01,1.582875633239746094e+01,3.138969182968139648e+00,1.468302726745605469e+01,6.708267211914062500e+01,8.762437438964843750e+01,4.223548889160156250e+01,1.011194152832031250e+02,7.556858825683593750e+01,6.572634887695312500e+01,1.243947372436523438e+02,6.046276473999023438e+01,9.155454254150390625e+01,0.000000000000000000e+00
2.798390007019042969e+01,1.585607051849365234e+01,5.002392196655273438e+01,1.499036121368408203e+01,5.168814182281494141e+00,1.350036239624023438e+01,7.584421539306640625e+01,8.286885070800781250e+01,6.204242706298828125e+01,1.012360534667968750e+02,8.452347564697265625e+01,7.007730102539062500e+01,1.150275802612304688e+02,7.837605285644531250e+01,7.670945739746093750e+01,0.000000000000000000e+00
2.996678352355957031e+01,1.229666614532470703e+01,2.028048896789550781e+01,1.707265090942382812e+01,9.380363464355468750e+00,9.622763633728027344e+00,8.678540039062500000e+01,7.243434143066406250e+01,6.171624755859375000e+01,9.844087982177734375e+01,8.995394134521484375e+01,5.693344879150390625e+01,1.014097976684570312e+02,9.041661834716796875e+01,5.875158691406250000e+01,0.000000000000000000e+00
2.771673583984375000e+01,1.589299106597900391e+01,5.485608577728271484e+00,1.809511184692382812e+01,6.257310867309570312e+00,9.306250572204589844e+00,8.942662811279296875e+01,6.768066406250000000e+01,6.753083038330078125e+01,1.004192504882812500e+02,8.721786499023437500e+01,6.271275711059570312e+01,1.016516342163085938e+02,8.857335662841796875e+01,6.197180175781250000e+01,0.000000000000000000e+00
2.681134223937988281e+01,1.394393730163574219e+01,4.129795074462890625e+01,1.991153526306152344e+01,4.298347473144531250e+00,8.969539642333984375e+00,9.590737915039062500e+01,6.162925338745117188e+01,7.095540618896484375e+01,1.070694503784179688e+02,7.959395599365234375e+01,7.226749420166015625e+01,1.101772613525390625e+02,7.602845001220703125e+01,7.890518188476562500e+01,0.000000000000000000e+00
2.470565986633300781e+01,2.137748527526855469e+01,7.900856018066406250e+01,2.211445808410644531e+01,3.682851552963256836e+00,7.464799880981445312e+00,1.105274658203125000e+02,4.625381851196289062e+01,9.854705047607421875e+01,1.211869201660156250e+02,5.461888504028320312e+01,1.172099838256835938e+02,1.232185897827148438e+02,4.006114578247070312e+01,1.307767486572265625e+02,0.000000000000000000e+00
1.813434982299804688e+01,2.369914627075195312e+01,7.984816741943359375e+01,2.691757965087890625e+01,3.094210386276245117e+00,6.325346469879150391e+00,1.151916275024414062e+02,2.907155227661132812e+01,9.019238281250000000e+01,1.263523025512695312e+02,3.759475326538085938e+01,1.313763427734375000e+02,1.269251785278320312e+02,2.545083236694335938e+01,1.372300872802734375e+02,0.000000000000000000e+00
1.384962272644042969e+01,1.999999237060546875e+01,7.915837860107421875e+01,2.766450881958007812e+01,5.351540565490722656e+00,4.127509117126464844e+00,1.273367538452148438e+02,1.988014984130859375e+01,1.058438949584960938e+02,1.351818237304687500e+02,5.162844085693359375e+01,1.129208374023437500e+02,1.318665313720703125e+02,3.402929687500000000e+01,1.119658126831054688e+02,0.000000000000000000e+00
1.366660308837890625e+01,2.138439750671386719e+01,7.877770996093750000e+01,2.974723434448242188e+01,9.338644027709960938e+00,4.426664352416992188e+00,1.315759277343750000e+02,1.424225234985351562e+01,1.535662689208984375e+02,1.363142242431640625e+02,6.909234619140625000e+01,8.982053375244140625e+01,1.293452148437500000e+02,4.335999298095703125e+01,1.053377761840820312e+02,0.000000000000000000e+00
